id_employee	name	involvement	performance	environment	satisfaction	life_balance	age	travel	department	distance_home	education	education_field	gender	job_level	role	marital_status	income	previous_companies	salary_hike	stock_option	total_working_years	training_ly	years_company	last_promotion	years_curr_manager
2041	James Huang	Very High	Excellent	High	1	2	18	1	Research & Development	2	Master	Master	Medical	3	Laboratory Technician	2	1500.0	1	18	0	0	5	0	0	0
2042	James Pratt	Medium	Excellent	Low	3	2	33	0	Research & Development	3	College	Life Sciences	Male	1	Sales Executive	3	1814.0	0	14	0	6	2	5	0	3
2044	Michelle Moore	Very High	Excellent	High	1	4	31	0	Sales	10	Bachelor	Technical Degree	Female	1	Research Director	3	1471.0	1	17	0	2	3	2	2	2
2049	Corey Eaton	Low	Excellent	Very High	3	4	29	0	Research & Development	6	Bachelor	Life Sciences	Male	1	Sales Executive	1	1642.0	1	12	2	11	5	11	3	10
2051	Stephen Johnson	Low	Excellent	High	3	4	42	0	Sales	2	Master	Life Sciences	Male	1	Laboratory Technician	3	2149.0	0	16	2	22	3	21	13	14
2055	Craig Sutton	Low	Excellent	High	1	2	28	1	Research & Development	18	Master	Life Sciences	Male	2	Sales Executive	3	1659.0	1	13	0	1	3	1	0	0
2062	Megan Bates	High	Excellent	Low	3	2	43	0	Sales	5	Bachelor	Marketing	Female	3	Research Scientist	1	1920.0	8	15	0	7	3	4	1	3
2070	Cody Lewis	Low	Excellent	High	4	4	44	0	Human Resources	6	College	Human Resources	Male	3	Sales Executive	3	1928.0	1	13	2	6	2	6	0	2
2073	Garrett Dean	Medium	Outstanding	High	1	1	22	0	Research & Development	26	Master	Master	Medical	1	Sales Representative	2	1483.0	0	24	0	1	5	0	0	0
2077	Adam Jennings	Very High	Excellent	Low	1	1	41	1	Research & Development	14	Bachelor	Bachelor	Life Sciences	2	Sales Representative	3	1734.0	6	16	0	5	2	1	0	0
2084	David Garcia	High	Excellent	Very High	1	2	24	2	Human Resources	33	Master	Master	Human Resources	3	Manufacturing Director	3	1538.0	1	19	0	1	5	1	0	0
2105	Ray Jones	High	Excellent	Low	1	3	19	1	Sales	2	College	College	Other	3	Healthcare Representative	3	1637.0	1	18	0	1	2	1	0	0
2124	Jeremy Allen	High	Excellent	High	1	3	25	1	Research & Development	1	Below College	Below College	Life Sciences	1	Manufacturing Director	3	1469.0	1	11	1	1	3	1	1	0
2126	Gabriel Castillo	High	Excellent	Low	3	4	45	0	Human Resources	12	Bachelor	Human Resources	Male	2	Laboratory Technician	2	2211.0	2	11	2	26	3	24	1	11
2128	Patricia Ramirez	High	Excellent	Low	1	1	21	1	Research & Development	20	College	Medical	Female	4	Research Scientist	1	1477.0	1	14	0	2	2	2	2	2
2141	Mary Hunter	High	Excellent	Low	5	4	44	0	Research & Development	21	Master	Life Sciences	Female	2	Laboratory Technician	3	2328.0	1	19	2	10	3	10	0	5
2145	Dawn Lewis	High	Excellent	Medium	3	2	29	0	Research & Development	29	Master	Technical Degree	Female	1	Sales Representative	2	1538.0	3	13	1	10	4	7	7	7
2152	Kaitlin Arnold	High	Excellent	Very High	5	4	32	0	Research & Development	5	Bachelor	Technical Degree	Female	1	Sales Executive	2	2174.0	1	13	1	10	3	10	1	1
2153	Robert Murray	Medium	Outstanding	High	4	1	39	0	Research & Development	18	College	Life Sciences	Male	2	Laboratory Technician	2	1526.0	0	20	0	6	3	5	0	3
2159	Shane Johnson	Medium	Excellent	Very High	4	2	40	0	Sales	8	Below College	Other	Male	1	Laboratory Technician	1	2035.0	2	13	2	9	1	5	1	0
2160	Harold Williams	High	Excellent	Medium	4	4	52	0	Research & Development	3	College	Technical Degree	Male	3	Laboratory Technician	3	1466.0	9	19	1	10	1	8	7	7
2165	Steven Hunt	High	Excellent	Very High	3	2	31	2	Research & Development	3	Below College	Life Sciences	Male	1	Sales Executive	3	1765.0	1	14	0	3	3	3	2	2
2166	William Randall	High	Excellent	Low	4	4	44	0	Sales	5	Bachelor	Life Sciences	Male	1	Laboratory Technician	1	1638.0	4	11	0	10	2	3	1	2
2179	Mark Stevens	Very High	Excellent	High	4	2	58	0	Sales	1	Master	Technical Degree	Male	2	Sales Executive	3	1430.0	7	13	1	31	3	10	5	9
2188	Brian Nelson	Very High	Excellent	Low	4	2	55	0	Research & Development	19	Bachelor	Technical Degree	Male	1	Human Resources	3	2315.0	6	14	2	24	0	19	3	8
2193	Linda Mccarty	Low	Excellent	High	1	3	31	2	Research & Development	2	College	College	Medical	2	Manufacturing Director	3	1486.0	7	17	0	3	2	1	0	0
2194	Andrew Huynh	High	Excellent	Very High	4	3	35	0	Research & Development	1	College	Medical	Male	1	Manufacturing Director	2	2205.0	0	13	0	5	2	4	3	2
2198	Tanner White	Medium	Excellent	Very High	4	1	31	0	Research & Development	15	College	Life Sciences	Male	2	Sales Executive	2	2022.0	1	15	2	10	3	10	6	7
2210	Miss Terri Lee	Very High	Excellent	Very High	3	2	27	0	Research & Development	2	Doctor	Life Sciences	Female	1	Research Scientist	2	1998.0	1	18	1	8	3	8	7	7
2219	Jessica Thomas	High	Excellent	Low	3	2	49	0	Sales	6	Doctor	Medical	Female	2	Healthcare Representative	1	1411.0	3	18	2	20	2	4	1	3
2220	Leah Solomon	High	Excellent	High	5	4	29	0	Sales	3	College	Marketing	Female	2	Laboratory Technician	3	2454.0	0	15	1	9	2	8	7	7
2225	Calvin Hayes	High	Excellent	Medium	1	2	31	1	Sales	4	Bachelor	Bachelor	Life Sciences	2	Manager	2	1578.0	1	19	1	1	3	1	0	0
2229	Anthony Smith	Low	Excellent	Low	1	1	31	1	Sales	24	Bachelor	Technical Degree	Male	1	Research Scientist	2	1614.0	1	14	0	1	2	1	0	0
2234	Robert Thompson	Medium	Excellent	Low	3	4	25	0	Sales	16	Master	Life Sciences	Male	2	Research Scientist	2	1626.0	3	19	0	6	3	3	2	2
2244	Patrick Brown	High	Excellent	Low	4	4	46	0	Research & Development	18	Below College	Medical	Male	1	Manufacturing Director	3	2260.0	4	11	1	28	2	7	4	3
2245	Timothy Lowe	Medium	Excellent	Low	1	1	39	2	Research & Development	2	Master	Master	Medical	2	Manufacturing Director	3	1698.0	2	15	1	11	1	1	0	0
2246	Robert Meyer	High	Excellent	High	5	4	31	0	Sales	2	Bachelor	Medical	Male	2	Sales Executive	3	1904.0	1	13	1	10	3	10	4	7
2249	Justin Martin	High	Outstanding	Medium	1	3	31	1	Research & Development	7	Master	Life Sciences	Male	1	Laboratory Technician	3	1667.0	6	23	0	7	5	2	2	2
2252	Brian Thomas	High	Excellent	Low	1	2	34	0	Research & Development	7	Master	Medical	Male	2	Research Scientist	3	1493.0	1	16	0	2	3	2	2	2
2269	Ethan Bradley	High	Outstanding	Low	3	2	28	2	Research & Development	2	Bachelor	Medical	Male	1	Research Scientist	2	1395.0	3	20	0	5	5	3	1	2
2270	Sara Stokes	High	Excellent	Low	3	2	29	0	Research & Development	28	Bachelor	Medical	Female	5	Research Scientist	3	1899.0	5	17	0	7	1	5	0	0
2271	Preston Parsons	High	Excellent	Low	5	3	34	0	Research & Development	7	Below College	Medical	Male	1	Research Scientist	2	2759.0	0	15	2	16	2	15	10	10
2273	Jason Manning	Medium	Excellent	Medium	1	2	24	1	Sales	3	Bachelor	Bachelor	Life Sciences	2	Research Scientist	1	1670.0	2	17	1	4	3	0	0	0
2281	Joel Hanson	High	Excellent	High	1	3	28	0	Sales	1	Bachelor	Bachelor	Marketing	2	Laboratory Technician	2	1262.0	7	12	0	8	3	0	0	0
2290	Kimberly Zamora	High	Excellent	Low	5	4	29	0	Research & Development	5	Bachelor	Life Sciences	Female	2	Research Scientist	3	2391.0	6	17	2	11	2	9	0	7
2296	Timothy Robinson	Very High	Excellent	Very High	3	1	40	0	Research & Development	2	Bachelor	Medical	Male	2	Research Director	1	1979.0	3	15	2	15	3	5	1	0
2298	Stephanie Holmes DDS	Medium	Excellent	Very High	4	4	31	0	Research & Development	29	Bachelor	Life Sciences	Female	2	Healthcare Representative	3	1451.0	1	14	2	7	3	7	7	7
2319	Joseph Miller	High	Excellent	Medium	4	3	30	0	Research & Development	1	Bachelor	Other	Male	3	Sales Executive	1	2473.0	1	13	1	10	2	10	6	7
2323	Robin Mccoy	Low	Excellent	Low	1	1	35	2	Research & Development	2	Bachelor	Bachelor	Medical	1	Research Scientist	2	1455.0	1	13	0	1	2	1	0	0
2324	Spencer Hubbard	High	Outstanding	High	3	4	53	0	Research & Development	19	Bachelor	Life Sciences	Male	2	Manager	2	2075.0	0	25	2	34	2	33	1	9
2325	Catherine Stevens MD	Medium	Excellent	High	4	2	38	0	Research & Development	2	Bachelor	Medical	Female	3	Sales Executive	3	1809.0	4	19	0	7	3	5	1	4
2349	Maria Christensen	High	Excellent	High	1	1	28	0	Human Resources	1	Bachelor	Bachelor	Medical	2	Laboratory Technician	2	1427.0	1	16	0	1	2	1	0	0
2366	Ian Murray	Medium	Excellent	Medium	1	2	18	2	Research & Development	3	Doctor	Doctor	Medical	1	Research Director	2	1443.0	0	12	0	0	2	0	0	0
2375	Eric Singh	High	Excellent	Very High	4	2	35	0	Research & Development	2	Bachelor	Life Sciences	Male	3	Healthcare Representative	3	1663.0	9	12	2	15	0	13	6	0
2380	Peter Bruce	Low	Excellent		1	3	35	2	Research & Development	9	Bachelor	Life Sciences	Male	2	Manager	2	1499.0	6	12	0	7	3	2	2	2
2384	David Manning	High	Excellent	Low	3	1	40	0	Sales	16	Master	Marketing	Male	1	Research Director	2	1712.0	3	16	2	10	0	4	0	3
2399	Jonathan Bradley	Medium	Excellent	Very High	5	1	35	0	Research & Development	17	Master	Medical	Male	1	Research Director	3	1949.0	3	11	2	13	3	11	6	7
2414	Michelle Gonzalez	High	Excellent	Very High	4	3	23	0	Human Resources	6	Bachelor	Life Sciences	Female	3	Laboratory Technician	2	1821.0	1	12	2	5	3	5	1	2
2417	Robert Mckay	Low	Excellent	Very High	5	2	48	0	Sales	10	College	Marketing	Male	1	Healthcare Representative	3	2346.0	2	12	1	19	3	9	7	7
2418	Matthew Powell	High	Excellent	Very High	1	2	32	0	Sales	1	Bachelor	Bachelor	Life Sciences	2	Research Scientist	2	1504.0	1	19	0	1	2	1	0	0
2426	Joseph Leon	High	Excellent	High	4	2	23	0	Research & Development	12	College	Medical	Male	2	Research Scientist	1	1834.0	1	14	0	3	2	3	0	2
2435	Maria Johnston	Medium	Excellent	Very High	1	2	24	2	Sales	7	College	College	Medical	2	Manager	3	1332.0	1	12	1	1	2	1	0	0
2436	Michelle Rivera	High	Excellent	High	4	3	47	0	Research & Development	1	Bachelor	Medical	Female	2	Sales Executive	2	2428.0	7	11	2	25	1	23	14	10
2449	Matthew Griffin	High	Outstanding	Medium	1	3	36	1	Research & Development	1	Bachelor	Medical	Male	2	Manufacturing Director	1	1652.0	5	20	0	16	3	2	2	2
2450	Patricia Cobb	High	Excellent	Low	1	1	32	0	Research & Development	31	Bachelor	Bachelor	Medical	2	Research Director	3	1432.0	6	13	1	10	3	0	0	0
2459	Shelley Lewis	High	Excellent	High	3	3	30	0	Research & Development	10	Bachelor	Life Sciences	Female	1	Human Resources	2	1379.0	6	14	0	6	4	4	1	2
2462	Timothy Wood	High	Excellent	Medium	1	1	29	2	Sales	4	Bachelor	Marketing	Male	5	Research Scientist	3	1726.0	1	13	0	2	3	2	2	2
2468	Scott Ray	Low	Excellent	Low	1	3	33	2	Research & Development	12	Bachelor	Life Sciences	Male	1	Sales Executive	3	1681.0	2	13	0	11	3	0	0	0
2470	Jeffrey Jackson	High	Excellent	Low	1	1	31	1	Human Resources	10	Master	Master	Human Resources	2	Laboratory Technician	2	1681.0	2	14	0	10	2	1	0	0
2475	Brent Odonnell	High	Excellent	High	1	1	43	2	Research & Development	1	Master	Master	Other	3	Sales Executive	3	1670.0	9	12	0	6	3	1	0	0
2484	Barry Bowers	Very High	Excellent	Medium	1	4	21	2	Sales	1	College	College	Marketing	5	Healthcare Representative	2	1515.0	1	14	0	1	3	1	1	0
2486	Daniel Green	High	Excellent	High	1	1	22	0	Research & Development	1	Bachelor	Bachelor	Other	4	Research Scientist	3	1416.0	1	14	0	1	3	1	0	0
2492	Casey Cox	Very High	Excellent	High	4	2	44	0	Sales	10	Master	Life Sciences	Male	1	Research Scientist	1	1528.0	1	12	0	6	2	5	2	3
2494	David Alexander	High	Outstanding	High	3	3	35	0	Research & Development	15	Master	Life Sciences	Male	2	Research Scientist	2	1701.0	1	22	1	10	4	10	7	7
2503	Jeffrey Brown	Very High	Outstanding	Very High	4	3	34	0	Research & Development	2	Below College	Life Sciences	Male	1	Manufacturing Director	3	2474.0	4	23	2	11	2	7	0	7
2504	Joshua Edwards	High	Excellent	Very High	5	1	37	0	Research & Development	24	Bachelor	Life Sciences	Male	1	Laboratory Technician	2	1997.0	1	11	2	10	5	10	0	8
2510	Brittany Dorsey	Medium	Excellent	Very High	3	1	26	0	Human Resources	2	Below College	Technical Degree	Female	3	Sales Executive	3	2159.0	0	15	2	6	3	5	1	4
2511	Steven Clark	High	Excellent	Very High	4	4	46	0	Research & Development	10	Bachelor	Medical	Male	1	Sales Executive	2	1896.0	4	11	1	13	2	9	3	7
2525	Wesley Swanson	High	Excellent	Very High	1	1	31	0	Research & Development	2	Bachelor	Bachelor	Life Sciences	3	Laboratory Technician	2	1370.0	0	14	0	2	2	1	0	0
2526	Omar Pratt	Medium	Excellent	Low	1	3	29	2	Research & Development	8	College	Medical	Male	1	Manager	2	1530.0	4	14	0	4	5	2	2	0
2539	Christopher Schneider	High	Excellent	High	1	3	32	2	Research & Development	1	Below College	Medical	Male	2	Laboratory Technician	3	1504.0	7	11	0	7	3	2	2	2
2545	Becky Stevens	Medium	Excellent	Very High	1	2	29	1	Research & Development	15	College	College	Life Sciences	1	Laboratory Technician	1	1458.0	1	17	0	1	3	1	1	0
2546	Alexandra Soto	Very High	Outstanding	High	3	2	46	0	Research & Development	4	Master	Medical	Female	2	Sales Representative	3	1504.0	5	25	1	14	1	8	0	7
2551	Melissa Hudson	High	Excellent	Medium	1	2	30	0	Sales	14	Master	Master	Life Sciences	2	Sales Executive	3	1413.0	1	12	1	1	3	1	0	0
2552	Brittany Curtis	High	Excellent	Very High	1	3	22	0	Research & Development	19	College	College	Life Sciences	2	Laboratory Technician	3	1699.0	1	19	0	1	3	1	0	0
2566	Jennifer Odom	High	Excellent	Very High	4	1	34	0	Research & Development	27	College	Life Sciences	Female	1	Sales Representative	3	1726.0	1	12	0	5	5	5	3	0
2567	Sandra Porter	High	Outstanding	Low	4	1	56	0	Human Resources	1	College	Medical	Female	5	Sales Executive	3	1461.0	1	21	2	5	3	4	1	0
2578	Ryan Simpson	High	Excellent	High	1	4	29	0	Human Resources	2	Master	Master	Human Resources	2	Sales Executive	1	1535.0	1	11	0	1	3	1	0	0
2582	Jose Moon	High	Excellent	Very High	1	2	28	0	Research & Development	25	Bachelor	Technical Degree	Male	1	Research Director	2	1687.0	3	16	0	6	4	2	2	2
2588	Christopher Knapp	High	Excellent	Low	4	3	32	0	Research & Development	9	Bachelor	Life Sciences	Male	2	Laboratory Technician	2	2051.0	3	17	2	8	2	4	0	3
2592	Paul Coffey	High	Excellent	Low	1	1	27	0	Sales	9	Below College	Below College	Life Sciences	4	Laboratory Technician	1	1513.0	1	13	0	1	2	1	0	0
2603	Dana Pennington	Medium	Excellent	High	3	4	28	0	Sales	7	Doctor	Life Sciences	Female	2	Sales Representative	2	2115.0	5	15	0	6	2	4	0	3
2608	Raymond Cummings	High	Excellent	Low	5	4	31	0	Research & Development	2	Below College	Other	Male	3	Sales Executive	2	2293.0	1	14	1	10	2	10	0	8
2609	Darren Martinez	High	Excellent	Low	1	4	53	0	Research & Development	18	Bachelor	Medical	Male	1	Research Scientist	2	1663.0	6	15	0	15	4	2	2	2
2651	Alice Foley	High	Excellent	Very High	1	3	23	0	Research & Development	2	Master	Master	Life Sciences	2	Manufacturing Director	2	1614.0	1	11	1	1	3	1	1	0
2655	Jason Mills	High	Outstanding	Low	1	3	29	2	Research & Development	9	Master	Medical	Male	2	Sales Representative	2	1563.0	9	25	0	4	4	2	2	2
2657	Bruce Lara	High	Outstanding	Very High	5	2	56	0	Sales	10	Master	Other	Male	2	Sales Executive	3	1816.0	8	24	2	14	3	10	9	8
2665	Vanessa Thomas	Medium	Excellent	Medium	3	1	50	0	Sales	4	College	Life Sciences	Female	2	Laboratory Technician	3	2325.0	7	14	0	12	2	6	0	1
2674	Christopher Jordan	High	Excellent	Very High	4	2	50	1	Research & Development	17	Bachelor	Medical	Male	1	Research Scientist	3	1630.0	4	15	0	20	1	3	2	0
2683	Jessica Pierce	High	Excellent	Medium	4	2	41	0	Research & Development	7	College	Life Sciences	Female	1	Research Scientist	2	1354.0	8	12	0	8	2	6	0	5
2685	Andrew Gaines	High	Excellent	Very High	1	2	37	0	Research & Development	2	Bachelor	Bachelor	Life Sciences	1	Sales Executive	1	1527.0	6	19	0	7	2	0	0	0
2697	Paul Pennington	High	Excellent	High	3	1	28	0	Research & Development	1	Master	Life Sciences	Male	5	Research Director	2	2147.0	0	13	0	6	2	4	0	3
2704	Timothy Moore	High	Excellent	High	4	1	36	0	Research & Development	1	Bachelor	Life Sciences	Male	1	Research Director	3	1930.0	7	12	0	10	2	5	0	3
2707	Jennifer Robinson	Low	Excellent	Medium	3	3	34	0	Sales	15	College	Marketing	Female	2	Research Scientist	1	1987.0	2	13	0	8	2	4	1	3
2709	Christina Austin	High	Excellent	Medium	5	3	32	0	Research & Development	10	Bachelor	Medical	Female	2	Manufacturing Director	2	2322.0	1	13	1	10	2	10	6	7
2716	Dr. Manuel Ochoa	High	Excellent	Very High	1	1	39	1	Human Resources	1	Master	Master	Medical	1	Sales Executive	2	1721.0	3	14	0	19	3	1	0	0
2717	Roger Levy	Medium	Excellent	Medium	1	3	24	1	Human Resources	2	Doctor	Human Resources	Male	3	Sales Executive	3	1779.0	2	11	0	6	2	2	2	0
2719	Bryce Williams	Medium	Excellent	Low	3	2	50	0	Research & Development	12	Master	Medical	Male	1	Research Director	3	1405.0	1	11	0	3	3	3	0	2
2725	Edward Herman	High	Excellent	Low	1	3	26	0	Sales	4	Bachelor	Bachelor	Marketing	2	Manager	2	1425.0	1	12	1	1	6	1	0	1
2728	Clarence Smith	High	Excellent	Medium	5	3	41	0	Sales	20	Master	Marketing	Male	2	Sales Executive	3	2273.0	1	13	2	23	2	22	15	8
2733	Jennifer Brown MD	Low	Excellent	Low	1	2	48	2	Research & Development	2	Master	Master	Technical Degree	1	Sales Executive	2	1742.0	9	16	1	23	6	1	0	0
2734	Kevin Cruz	High	Outstanding	High	1	1	28	1	Research & Development	10	Below College	Medical	Male	1	Sales Executive	2	1462.0	1	22	0	2	3	2	2	2
2752	Ralph Baker	Very High	Excellent	Very High	1	1	36	1	Sales	8	College	College	Life Sciences	4	Laboratory Technician	2	1408.0	0	18	0	2	2	1	0	0
2772	Sara Steele	High	Outstanding	High	3	2	46	0	Sales	1	College	Medical	Female	2	Research Scientist	3	2192.0	1	22	2	9	0	9	4	7
2783	Jeremiah Hayes	High	Excellent	High	3	1	37	0	Human Resources	9	Bachelor	Human Resources	Male	2	Healthcare Representative	2	1501.0	4	17	0	7	4	3	0	2
2785	Gabrielle Anderson	High	Outstanding	Very High	1	1	20	0	Sales	4	Master	Master	Life Sciences	2	Healthcare Representative	2	1622.0	1	22	0	1	3	1	1	0
2790	Gabriel Stevenson	Medium	Excellent	High	4	3	25	0	Sales	10	Below College	Marketing	Male	2	Research Director	2	1951.0	1	13	0	6	6	6	0	3
2794	Brittany Proctor	High	Excellent	Low	3	4	34	0	Human Resources	4	Master	Life Sciences	Female	5	Sales Executive	3	2162.0	1	15	2	9	3	9	0	6
2805	Antonio Wright	Low	Excellent	Medium	4	1	56	0	Research & Development	15	Bachelor	Life Sciences	Male	2	Laboratory Technician	2	1637.0	9	19	2	7	1	5	4	3
2807	Caroline Becker	High	Outstanding	Medium	4	4	31	0	Research & Development	2	Master	Technical Degree	Female	3	Sales Executive	1	1364.0	4	20	1	12	2	7	7	7
2809	Denise Young	Medium	Excellent	Very High	4	3	58	0	Sales	2	College	Medical	Female	1	Research Scientist	3	2171.0	1	13	2	40	2	40	15	6
2810	Joshua Cain	High	Outstanding	Very High	1	2	19	2	Research & Development	6	College	Life Sciences	Male	1	Manager	1	1476.0	1	23	1	0	2	0	0	0
2815	April Nixon	Medium	Outstanding	Medium	1	2	31	2	Research & Development	15	Below College	Medical	Female	2	Sales Executive	2	1632.0	3	22	0	4	2	2	2	2
2819	Kathleen Johnston	Very High	Excellent	Low	3	2	51	0	Research & Development	6	Bachelor	Life Sciences	Female	1	Manager	1	1230.0	2	11	0	18	2	4	0	3
2823	Karen Davis	Medium	Excellent	Low	4	1	32	0	Research & Development	2	Master	Life Sciences	Female	2	Research Director	3	1832.0	7	15	2	10	0	5	0	4
2854	Ryan Freeman	High	Outstanding	High	1	1	19	1	Research & Development	12	College	Life Sciences	Male	2	Healthcare Representative	2	1657.0	0	22	0	1	4	0	0	0
2860	Henry Singh	High	Outstanding	Medium	1	2	19	2	Research & Development	9	College	College	Life Sciences	2	Sales Executive	3	1685.0	1	21	1	1	2	1	1	0
2865	Ronald Cameron	High	Outstanding	Medium	4	1	41	0	Research & Development	18	Master	Life Sciences	Male	5	Laboratory Technician	2	1901.0	1	24	2	4	1	4	0	2
2875	Cassidy Morales	Very High	Excellent	Medium	1	1	35	0	Research & Development	2	Master	Master	Life Sciences	2	Research Director	3	1512.0	3	12	1	8	3	1	0	1
2887	Jennifer Williams	High	Excellent	Medium	1	3	38	1	Sales	7	Master	Master	Life Sciences	3	Research Scientist	3	1510.0	7	15	0	17	3	1	0	0
2888	Pamela Palmer	High	Excellent	Medium	3	1	29	0	Sales	10	College	Life Sciences	Female	2	Research Scientist	3	1595.0	1	19	2	10	2	10	1	9
2893	Douglas Landry	Very High	Excellent	Very High	4	3	32	0	Research & Development	5	Bachelor	Medical	Male	1	Healthcare Representative	3	1525.0	1	11	2	14	2	14	9	8
2897	Brittany Clark	Medium	Excellent	Very High	4	2	30	0	Research & Development	10	Master	Life Sciences	Female	2	Research Scientist	2	1946.0	5	13	0	8	3	5	0	4
2899	Isaiah Peters	Medium	Excellent	High	4	2	30	0	Sales	3	College	Medical	Male	2	Healthcare Representative	3	1532.0	5	14	2	9	2	6	0	1
2900	Jonathan Reyes	Medium	Excellent	High	4	2	29	0	Research & Development	2	Bachelor	Life Sciences	Male	1	Sales Executive	1	2026.0	0	13	2	7	3	6	1	5
2912	Ashley Lee	High	Outstanding	High	3	2	29	0	Research & Development	7	Below College	Life Sciences	Female	1	Research Scientist	1	1373.0	1	21	0	4	2	4	0	1
2917	Edward Jones	Medium	Outstanding	High	3	1	33	0	Sales	11	Master	Marketing	Male	1	Research Scientist	3	1771.0	5	21	0	8	2	5	0	4
2919	Thomas Case	High	Excellent	Low	3	3	33	0	Sales	1	Bachelor	Life Sciences	Male	2	Manager	1	2065.0	7	11	2	13	2	9	1	7
2922	Christopher Larsen	High	Excellent	Very High	3	3	32	0	Sales	23	Below College	Life Sciences	Male	3	Healthcare Representative	1	1440.0	0	11	0	4	2	3	1	2
2933	Joshua Hayes	High	Excellent	Low	1	3	37	2	Sales	2	Bachelor	Bachelor	Marketing	1	Laboratory Technician	2	1798.0	6	11	1	17	2	1	0	0
2942	Rhonda Sanders	Medium	Outstanding	High	3	1	31	0	Research & Development	10	Below College	Life Sciences	Female	1	Research Scientist	3	1842.0	0	23	0	6	3	5	1	4
2947	Jose Berry	High	Outstanding	Low	1	2	28	2	Research & Development	13	College	College	Medical	2	Sales Executive	2	1554.0	2	20	0	5	2	0	0	0
2954	Robert Dyer	Medium	Excellent	Low	4	4	47	0	Research & Development	1	Below College	Medical	Male	1	Research Scientist	2	2209.0	1	11	2	10	4	10	9	9
2969	Stephen Kim	Medium	Excellent	Very High	1	2	44	0	Research & Development	1	College	College	Medical	2	Research Scientist	3	1555.0	3	14	0	19	2	1	0	0
2971	Martin Bennett	Medium	Excellent	Low	4	1	26	2	Research & Development	4	Bachelor	Medical	Male	3	Research Scientist	3	1725.0	2	11	0	5	5	3	0	2
2976	Anthony Frazier	High	Excellent	Very High	3	1	26	0	Research & Development	8	Bachelor	Medical	Male	2	Manager	3	2229.0	1	12	2	8	5	8	7	4
2979	Daniel Martinez	Medium	Excellent	High	1	1	18	2	Research & Development	1	Master	Master	Life Sciences	1	Sales Executive	3	1409.0	1	14	1	0	3	0	0	0
3000	Jaime Bolton	High	Excellent	High	3	1	52	0	Research & Development	7	Below College	Life Sciences	Female	2	Research Scientist	2	1978.0	2	18	2	11	2	8	7	7
3006	Adam Rodriguez	Medium	Excellent	Low	3	2	28	0	Research & Development	9	Master	Medical	Male	1	Sales Executive	3	1532.0	5	14	0	5	4	3	2	2
3010	Dana Williams	High	Excellent	Very High	1	2	39	2	Research & Development	1	Below College	Below College	Medical	1	Laboratory Technician	3	1678.0	4	17	0	12	0	1	0	0
3019	Whitney Burke	High	Excellent	Medium	5	3	29	0	Research & Development	29	Bachelor	Medical	Female	1	Research Scientist	3	1402.0	1	13	2	7	0	7	0	7
3040	Mary Owen	Medium	Excellent	Low	4	1	21	0	Research & Development	9	Bachelor	Medical	Female	4	Manufacturing Director	1	1548.0	1	12	0	3	5	3	1	2
3046	Mary Castillo	Low	Outstanding	Very High	1	2	33	1	Human Resources	33	College	College	Human Resources	5	Manager	3	1513.0	1	21	0	1	3	1	0	0
3049	Christy Clark	Very High	Excellent	Low	5	4	41	0	Research & Development	16	Below College	Medical	Female	1	Research Scientist	3	1520.0	1	11	2	8	3	8	7	7
3051	Deborah Martinez	Medium	Outstanding	High	4	3	40	0	Research & Development	8	Bachelor	Medical	Female	1	Healthcare Representative	3	2014.0	2	20	2	8	2	6	1	0
3053	Christopher Martinez	High	Excellent	High	1	2	21	0	Human Resources	12	College	Human Resources	Male	1	Laboratory Technician	3	1483.0	1	12	0	1	2	1	0	0
3061	Jon Allen	High	Outstanding	Low	4	4	34	0	Research & Development	7	Bachelor	Life Sciences	Male	1	Sales Representative	3	1958.0	8	25	0	9	3	5	0	4
3065	David Black	High	Excellent	High	4	3	26	0	Sales	14	Bachelor	Life Sciences	Male	2	Manager	2	1832.0	0	18	0	7	3	6	0	4
3068	Curtis Fisher	Medium	Excellent	High	1	2	30	2	Sales	3	College	College	Marketing	3	Research Scientist	2	1128.0	9	19	0	3	2	1	0	0
3088	Michelle Rice	High	Excellent	Low	1	3	25	0	Research & Development	5	College	Life Sciences	Female	3	Laboratory Technician	3	1485.0	5	13	0	6	3	2	0	2
3097	John Smith	Medium	Excellent	Low	3	4	24	0	Research & Development	27	College	Medical	Male	1	Research Scientist	3	2031.0	1	17	0	6	0	5	1	4
3098	Cameron Pham	High	Outstanding	Very High	1	2	34	1	Research & Development	5	Bachelor	Medical	Male	2	Research Scientist	2	1402.0	0	20	0	3	3	2	1	0
3104	Robert Gordon	Medium	Excellent	High	1	2	29	0	Research & Development	19	Master	Life Sciences	Male	3	Research Scientist	3	1282.0	5	16	0	6	4	2	1	1
3105	Michael Brown	High	Excellent	Low	1	3	19	2	Research & Development	4	Bachelor	Bachelor	Medical	1	Sales Executive	3	1668.0	1	15	1	1	2	1	0	0
3118	Nicole Maldonado	Medium	Outstanding	Medium	5	2	33	0	Research & Development	10	Bachelor	Life Sciences	Female	4	Research Director	2	2434.0	7	22	2	15	2	7	7	7
3119	Jason Richard	High	Outstanding	Low	3	1	33	0	Sales	5	Master	Marketing	Male	2	Research Director	3	2175.0	7	25	2	8	5	4	1	3
3122	Christina Duran	Medium	Excellent	Low	1	1	31	2	Research & Development	26	College	College	Medical	2	Sales Executive	1	1534.0	3	15	0	12	2	1	0	0
