id_employee	name	involvement	performance	environment	satisfaction	life_balance	age	travel	department	distance_home	education	education_field	gender	job_level	role	marital_status	income	previous_companies	salary_hike	stock_option	total_working_years	training_ly	years_company	last_promotion	years_curr_manager
2587	Calvin Clark	High	Outstanding	Very High	8	1	58	0	Sales	5	Bachelor	Marketing	Male	5	Sales Representative	2	1784	4	21	1	29	3	1	0	0
2589	Sherry Figueroa	High	Outstanding	Medium	8	1	38	0	Research & Development	3	Master	Life Sciences	Female	1	Sales Representative	2	1804	2	21	1	10	1	5	0	3
2590	Edward Lewis	Medium	Excellent	Medium	7	4	49	0	Sales	11	Master	Life Sciences	Male	2	Research Scientist	1	1389	3	11	1	28	4	5	4	3
2591	Diana Saunders	High	Excellent	Medium	4	4	42	0	Sales	1	Bachelor	Life Sciences	Female	1	Sales Executive	1	2063	3	12	1	14	3	0	0	0
2593	Wayne Rivera	High	Excellent	Medium	7	4	35	0	Research & Development	25	Below College	Medical	Male	1	Sales Executive	3	2121	0	18	0	6	4	5	0	4
2594	Joshua Montgomery	High	Excellent	High	8	4	28	0	Research & Development	21	Below College	Medical	Male	3	Research Scientist	1	1491	1	16	2	5	2	5	1	4
2595	Andrew Campbell	Very High	Excellent	High	6	3	31	0	Sales	23	Below College	Medical	Male	1	Sales Executive	3	2309	1	11	1	4	4	4	2	3
2596	Mark Jensen	Low	Excellent	Low	7	4	36	0	Research & Development	1	Bachelor	Life Sciences	Male	2	Research Scientist	3	1809	1	19	2	5	5	5	0	2
2597	William Hebert	High	Excellent	Low	9	1	34	0	Sales	2	Bachelor	Marketing	Male	4	Healthcare Representative	1	2228	1	16	1	14	2	14	2	1
2598	Alexis Rosales	Medium	Excellent	Very High	8	1	34	0	Research & Development	19	Bachelor	Technical Degree	Female	1	Research Director	2	3339	1	16	0	9	2	8	1	1
2599	Robert Thomas	Very High	Excellent	High	6	1	26	0	Research & Development	2	College	Life Sciences	Male	2	Research Scientist	2	1725	0	13	0	8	6	7	7	6
2600	Eric Coleman	Very High	Outstanding	Low	5	4	29	0	Research & Development	2	Master	Other	Male	2	Laboratory Technician	1	1708	0	22	0	6	2	5	0	2
2601	Nicholas Williams	Very High	Excellent	High	8	4	32	0	Research & Development	3	Below College	Life Sciences	Male	3	Manager	2	1263	5	17	1	9	5	5	1	2
2602	Laura Mclean	High	Excellent	Very High	9	1	31	0	Research & Development	25	Doctor	Technical Degree	Female	2	Human Resources	1	1631	1	14	1	10	2	10	8	7
2604	Christopher Zavala	Medium	Excellent	Low	3	3	38	0	Research & Development	9	College	Technical Degree	Male	3	Sales Representative	1	1983	4	12	0	20	3	1	0	0
2605	Andrew Kelly	Low	Excellent	High	4	1	35	0	Research & Development	5	Bachelor	Life Sciences	Male	2	Sales Representative	3	2691	1	18	1	10	1	10	0	9
2606	Kayla Woodard	High	Excellent	Very High	9	1	27	0	Sales	2	Bachelor	Life Sciences	Female	1	Manager	3	1896	1	15	0	7	2	7	0	7
2607	Hannah Sanchez	Medium	Excellent	Very High	7	4	32	2	Research & Development	8	Below College	Medical	Female	2	Research Scientist	2	1351	8	17	1	8	2	1	0	0
2610	Christopher Moore	High	Excellent	Low	6	1	54	0	Research & Development	14	Bachelor	Other	Male	3	Research Scientist	2	2606	3	17	1	9	2	4	2	3
2611	Lauren Davidson	High	Excellent	Very High	7	1	33	0	Research & Development	2	Master	Medical	Female	4	Sales Executive	1	2661	1	14	3	9	2	9	2	8
2612	Carlos Huynh	High	Excellent	Low	8	1	43	0	Research & Development	3	Bachelor	Medical	Male	1	Research Scientist	2	2503	1	12	1	10	0	10	0	9
2613	Anna Baker	Medium	Excellent	Very High	6	1	38	0	Research & Development	2	Doctor	Medical	Female	4	Sales Executive	1	2559	0	14	0	7	3	6	1	2
2614	Logan Davis	Medium	Excellent	High	5	1	55	0	Sales	9	Bachelor	Marketing	Male	2	Laboratory Technician	2	2415	4	15	1	35	3	10	1	4
2615	Bradley Armstrong	High	Excellent	Very High	5	4	31	2	Sales	6	Bachelor	Other	Male	1	Manufacturing Director	3	2886	1	13	0	1	2	1	0	0
2616	Ian Walker	Medium	Excellent	Medium	5	1	39	0	Research & Development	4	Bachelor	Life Sciences	Male	2	Sales Executive	2	3947	0	12	1	21	5	20	11	10
2617	Jessica Raymond	High	Excellent	Very High	7	1	42	0	Research & Development	10	Master	Life Sciences	Female	2	Research Scientist	2	3517	1	13	1	20	3	20	3	7
2618	David Mclaughlin	High	Excellent	High	8	1	31	0	Research & Development	14	College	Life Sciences	Male	2	Healthcare Representative	2	3067	4	14	0	13	3	11	4	8
2619	Amy Hall	Very High	Excellent	High	6	4	54	0	Research & Development	1	Bachelor	Medical	Female	2	Human Resources	2	2450	6	13	1	9	2	5	1	4
2620	Michael Wilcox	Low	Excellent	Medium	7	2	24	0	Research & Development	5	Master	Other	Male	1	Manufacturing Director	2	2061	1	11	2	4	5	4	1	2
2621	Austin James	High	Excellent	Very High	7	3	23	0	Research & Development	7	Bachelor	Life Sciences	Male	2	Research Scientist	2	2526	1	11	1	5	2	5	1	4
2622	Cynthia Foley	Medium	Outstanding	Very High	8	1	40	0	Research & Development	21	Bachelor	Medical	Female	3	Research Scientist	2	1590	1	21	0	10	1	10	9	4
2623	Rebecca Johnson	Medium	Excellent	Medium	6	1	40	0	Research & Development	8	Below College	Medical	Female	5	Research Scientist	3	1205	3	18	3	15	3	11	5	10
2624	Mary Jensen	High	Excellent	High	5	2	25	1	Sales	20	Doctor	Medical	Female	2	Laboratory Technician	1	2072	4	12	0	6	2	2	1	2
2625	William Hancock	Medium	Excellent	Very High	5	1	30	0	Human Resources	20	Master	Life Sciences	Male	2	Research Scientist	3	1951	1	11	0	12	3	12	1	7
2626	James Logan	High	Excellent	Very High	8	3	25	1	Research & Development	7	College	Medical	Male	5	Sales Executive	2	2005	6	15	1	7	2	2	0	2
2627	Joshua Burgess	Medium	Excellent	Low	5	1	47	0	Research & Development	1	Master	Life Sciences	Male	2	Sales Executive	3	2999	2	13	1	25	2	17	12	11
2628	John Cruz	High	Excellent	Medium	4	3	33	2	Research & Development	1	Bachelor	Life Sciences	Male	2	Research Scientist	3	2436	1	12	0	1	4	1	0	0
2629	Amanda Parker	High	Excellent	Very High	8	1	38	0	Research & Development	19	Bachelor	Life Sciences	Female	2	Sales Executive	2	4383	0	17	0	16	3	15	5	8
2630	Teresa Mata	High	Excellent	Low	8	4	31	1	Research & Development	10	Master	Medical	Female	3	Sales Executive	1	2239	0	13	1	3	3	2	1	2
2631	Mr. Ryan Richards	High	Excellent	Low	8	1	38	0	Research & Development	1	Master	Other	Male	2	Research Scientist	2	2456	2	19	0	10	2	8	7	7
2632	Sean Ortiz	Low	Excellent	Very High	5	3	42	0	Research & Development	6	Bachelor	Medical	Male	2	Laboratory Technician	2	2517	6	19	1	9	3	4	1	2
2633	Ernest Hunt	Low	Excellent	Very High	6	4	41	0	Sales	2	College	Medical	Male	1	Healthcare Representative	3	2558	3	17	1	12	1	5	1	0
2634	Frank Woodard	Medium	Excellent	High	4	1	47	0	Research & Development	21	College	Medical	Male	1	Sales Executive	2	1868	0	11	1	14	2	13	5	12
2635	Charles Johnson	Medium	Excellent	Very High	7	2	35	2	Research & Development	4	Bachelor	Life Sciences	Male	2	Healthcare Representative	3	1901	7	15	0	5	2	2	2	2
2636	Randall Le	High	Excellent	Very High	7	3	22	0	Human Resources	12	Below College	Human Resources	Male	2	Sales Executive	3	1766	0	11	0	4	1	3	1	2
2637	Victoria Montoya	High	Outstanding	Medium	5	1	35	0	Research & Development	9	Bachelor	Medical	Female	2	Sales Executive	3	1279	1	25	2	10	4	10	0	8
2638	Mitchell Meza	Medium	Excellent	Medium	8	1	33	0	Sales	3	Master	Medical	Male	3	Healthcare Representative	2	2360	0	14	0	10	2	9	8	1
2639	Samuel Carter	High	Excellent	High	8	1	32	0	Research & Development	3	College	Technical Degree	Male	3	Manufacturing Director	2	1177	1	13	0	6	4	6	4	1
2640	Brett Flores	Medium	Excellent	Low	5	1	40	2	Research & Development	1	Master	Medical	Male	2	Research Director	3	1380	8	17	1	8	3	1	0	0
2641	David Willis	High	Excellent	Medium	8	4	32	0	Research & Development	1	College	Medical	Male	3	Sales Executive	2	1638	0	13	0	3	3	2	2	2
2642	Frederick Patton	High	Excellent	Low	8	1	39	0	Research & Development	4	Master	Life Sciences	Male	1	Sales Executive	3	2597	7	14	1	18	1	7	1	7
2643	Alyssa Bryan	Medium	Excellent	Medium	8	1	38	0	Sales	20	Master	Medical	Female	2	Research Director	3	1601	3	11	1	20	3	18	1	11
2644	Matthew Green	High	Excellent	High	5	1	32	0	Research & Development	18	Bachelor	Life Sciences	Male	2	Manager	3	4415	1	12	2	14	3	14	5	7
2645	Cindy Vazquez	High	Excellent	High	6	1	37	0	Research & Development	1	Bachelor	Life Sciences	Female	4	Sales Executive	2	2976	1	17	1	16	3	16	6	8
2646	Candice Thompson	High	Outstanding	Low	7	3	25	0	Research & Development	2	Master	Medical	Female	2	Manufacturing Director	3	1629	0	21	0	6	2	5	0	4
2647	Jeremiah Clarke	High	Excellent	Low	9	1	52	0	Research & Development	2	Master	Other	Male	1	Manager	2	3209	2	16	1	16	3	9	0	0
2648	Kayla Avery	High	Excellent	Medium	6	3	44	0	Research & Development	8	Below College	Life Sciences	Female	1	Sales Representative	2	1961	6	15	0	6	2	4	1	2
2649	David Keith	High	Excellent	High	7	3	21	0	Sales	10	Doctor	Medical	Male	3	Research Scientist	3	2149	1	19	3	2	0	2	1	2
2650	Jessica Rodriguez	Very High	Excellent	Very High	6	1	39	0	Research & Development	3	Master	Life Sciences	Female	2	Research Director	2	3074	2	12	1	21	4	6	1	3
2652	Amanda Combs	High	Excellent	Low	7	1	36	0	Research & Development	24	Bachelor	Life Sciences	Female	2	Laboratory Technician	1	903	0	19	0	10	2	9	3	4
2653	Richard Norton	Medium	Excellent	Very High	5	4	36	0	Research & Development	16	Below College	Medical	Male	2	Sales Executive	2	1976	7	15	0	18	3	4	0	2
2654	Andrew Perkins	Medium	Outstanding	High	8	1	56	0	Research & Development	8	Below College	Life Sciences	Male	1	Sales Executive	3	3906	1	20	0	13	6	13	1	9
2656	Mr. Ryan Valentine	Medium	Outstanding	Low	7	1	42	0	Research & Development	17	Below College	Life Sciences	Male	3	Research Scientist	2	1161	5	24	2	24	3	22	4	14
2658	Crystal George	Very High	Excellent	Low	4	1	41	0	Research & Development	13	Master	Life Sciences	Female	1	Healthcare Representative	1	1257	0	15	1	21	3	20	0	10
2659	Katelyn Fernandez	High	Excellent	Very High	5	1	34	0	Sales	1	Bachelor	Medical	Female	1	Laboratory Technician	2	2373	1	13	1	8	3	8	1	7
2660	April Gibson	High	Excellent	Very High	7	1	36	0	Sales	1	Below College	Medical	Female	1	Human Resources	2	3945	1	14	0	15	3	15	11	11
2661	Charles Sheppard	High	Excellent	High	8	2	41	0	Research & Development	1	Doctor	Medical	Male	1	Healthcare Representative	3	2087	2	13	0	14	3	5	0	4
2662	Anna Dickerson	High	Excellent	Very High	7	4	32	0	Sales	9	Master	Life Sciences	Female	2	Research Scientist	1	2331	1	11	0	4	3	4	1	2
2663	Phyllis Martinez	High	Excellent	High	8	1	35	0	Research & Development	16	Bachelor	Medical	Female	2	Healthcare Representative	2	1430	1	16	1	9	3	9	1	7
2664	Peter Gonzalez	Medium	Outstanding	Low	9	1	38	0	Research & Development	23	Bachelor	Medical	Male	3	Sales Representative	2	2365	1	22	0	10	3	10	1	9
2666	Mike Mcdowell	Medium	Excellent	Medium	8	1	36	0	Research & Development	22	Master	Life Sciences	Male	1	Healthcare Representative	2	1389	4	14	0	8	1	6	0	0
2667	Anthony Shaw	Very High	Excellent	Very High	8	1	45	0	Sales	24	Bachelor	Life Sciences	Male	1	Laboratory Technician	2	1769	8	16	1	8	2	5	0	1
2668	Jonathan Johnson	High	Excellent	High	6	4	40	0	Sales	10	Master	Life Sciences	Male	1	Research Scientist	2	2890	2	11	1	8	6	2	2	2
2669	Patrick Rodriguez	Medium	Outstanding	High	6	1	35	0	Sales	7	College	Life Sciences	Male	2	Manufacturing Director	1	1955	1	25	0	10	2	10	0	2
2670	Christian Cameron	High	Excellent	High	8	4	40	0	Research & Development	17	Master	Life Sciences	Male	1	Manager	3	1102	2	14	1	20	2	5	0	2
2671	Tyler Stone	High	Excellent	High	6	2	35	0	Human Resources	14	Below College	Life Sciences	Male	2	Research Scientist	2	1491	1	18	0	4	3	4	1	1
2672	Eric Crawford	Medium	Excellent	Very High	7	4	29	0	Research & Development	1	Bachelor	Medical	Male	3	Sales Executive	2	1985	4	11	0	10	5	4	0	3
2673	Aaron Richmond	High	Excellent	Very High	6	4	29	0	Research & Development	5	Bachelor	Medical	Male	2	Sales Representative	3	2321	1	19	0	5	3	5	0	4
2675	Nicholas Sutton	Very High	Excellent	Medium	8	1	39	0	Sales	25	Bachelor	Medical	Male	2	Sales Executive	3	3697	0	11	0	21	3	20	9	6
2676	Shannon Landry	High	Excellent	Medium	6	1	31	0	Research & Development	8	Master	Life Sciences	Female	4	Sales Executive	3	2703	0	12	0	10	3	9	1	7
2677	Kurt Blevins	High	Outstanding	Very High	6	2	26	0	Research & Development	11	Master	Medical	Male	2	Manager	2	2388	0	20	0	5	3	4	0	0
2678	John Wood	High	Excellent	High	7	2	36	0	Research & Development	5	Below College	Technical Degree	Male	1	Sales Executive	2	2140	4	12	0	17	2	5	0	3
2679	Courtney Hurst	High	Excellent	Very High	6	1	39	0	Research & Development	2	Below College	Medical	Female	1	Research Scientist	1	1944	4	14	2	9	3	7	1	7
2680	Mr. Brandon Calhoun	High	Outstanding	Medium	8	1	27	0	Research & Development	8	College	Medical	Male	1	Laboratory Technician	1	2148	1	20	1	6	3	6	0	3
2681	Matthew Taylor	Medium	Excellent	Very High	6	1	49	0	Research & Development	6	Below College	Medical	Male	3	Healthcare Representative	2	2368	2	18	1	17	2	9	0	8
2682	Jamie Caldwell	High	Excellent	Medium	8	2	34	0	Sales	4	Bachelor	Medical	Female	1	Sales Executive	3	2094	2	14	1	6	6	4	1	2
2684	Jennifer Sellers	High	Outstanding	High	8	1	49	0	Sales	1	Master	Life Sciences	Female	2	Manufacturing Director	2	1451	1	21	1	10	2	10	1	7
2686	Gregory Reed	High	Excellent	Very High	5	1	33	0	Research & Development	10	College	Medical	Male	2	Research Scientist	2	2265	1	14	0	8	3	8	3	0
2687	Yesenia Scott	Medium	Excellent	Low	7	3	27	0	Sales	5	Master	Medical	Female	4	Manufacturing Director	3	2545	9	17	1	6	3	2	2	2
2688	Kristen Lane	Medium	Excellent	Very High	5	1	32	0	Research & Development	9	College	Medical	Female	2	Research Scientist	2	1720	0	16	1	8	2	7	3	6
2689	Julia Reed	High	Excellent	High	3	3	59	2	Sales	2	College	Marketing	Female	5	Sales Representative	2	1719	4	12	1	12	3	1	0	0
2690	Roger Jones	High	Excellent	Very High	3	3	30	0	Research & Development	11	Master	Medical	Male	2	Laboratory Technician	2	1977	1	17	2	1	2	1	0	0
2691	Kyle Cooper	High	Excellent	Very High	5	1	38	0	Sales	18	Master	Life Sciences	Male	2	Healthcare Representative	3	2407	0	15	1	10	1	9	1	8
2692	Antonio Brooks	High	Outstanding	High	4	1	36	0	Research & Development	7	Bachelor	Life Sciences	Male	1	Sales Executive	3	1931	6	23	1	17	2	7	7	7
2693	John Harris	High	Excellent	Low	8	3	35	0	Human Resources	3	Master	Human Resources	Male	2	Manager	3	1824	0	11	0	6	2	5	0	3
2694	Eric Cooley	Medium	Excellent	Very High	9	1	29	0	Sales	29	Master	Life Sciences	Male	2	Laboratory Technician	3	2531	0	11	1	10	3	9	0	8
2695	Robert Barnes	High	Excellent	Low	5	1	31	0	Research & Development	2	College	Medical	Male	2	Laboratory Technician	3	1954	1	15	1	5	3	5	4	3
2696	Dr. Ryan Alvarez	Medium	Excellent	Medium	8	1	34	2	Research & Development	28	Bachelor	Technical Degree	Male	1	Laboratory Technician	1	2064	0	11	3	3	1	2	1	2
2698	Mary Morris	Very High	Excellent	Medium	6	1	29	0	Research & Development	16	College	Life Sciences	Female	4	Laboratory Technician	3	1653	1	14	0	10	3	10	8	8
2699	Tonya Rivera	High	Excellent	Low	6	1	32	0	Human Resources	22	Bachelor	Human Resources	Female	2	Research Director	1	2108	0	19	0	7	3	6	0	5
2700	Claudia Cordova	Very High	Excellent	Very High	3	4	22	0	Research & Development	8	Bachelor	Life Sciences	Female	3	Sales Executive	2	1401	1	16	1	1	2	1	0	0
2701	Ricky Reed	High	Excellent	Low	4	1	53	0	Research & Development	11	Bachelor	Medical	Male	2	Manager	2	3315	2	13	0	31	3	25	3	7
2702	Melissa Howard	High	Excellent	Very High	7	4	38	0	Research & Development	29	Bachelor	Life Sciences	Female	1	Manufacturing Director	3	1904	5	14	0	6	0	3	1	2
2703	Alex Miller	Medium	Excellent	Low	5	3	24	0	Research & Development	1	Doctor	Life Sciences	Male	3	Research Scientist	1	2502	0	16	0	5	2	4	1	3
2705	Tyler Watson	High	Excellent	Low	5	1	34	0	Sales	24	Bachelor	Marketing	Male	4	Research Scientist	1	1861	0	11	1	13	2	12	2	11
2706	Charles Collins	High	Excellent	High	8	4	21	2	Sales	2	Bachelor	Life Sciences	Male	2	Manufacturing Director	2	1825	1	12	1	0	3	0	0	0
2708	Bill Howell	High	Excellent	High	6	1	53	0	Sales	2	Below College	Life Sciences	Male	5	Human Resources	1	1528	4	15	0	26	4	14	4	8
2710	Gregory Ochoa	Medium	Outstanding	High	9	1	42	0	Research & Development	10	Bachelor	Technical Degree	Male	2	Laboratory Technician	1	2066	0	20	0	10	5	9	4	2
2711	Sarah Mcfarland	High	Excellent	Low	8	1	44	0	Research & Development	3	Below College	Life Sciences	Female	1	Manufacturing Director	2	4599	3	15	2	24	0	22	5	17
2712	Morgan Newman	Low	Excellent	Medium	8	1	46	2	Sales	2	Bachelor	Life Sciences	Female	1	Research Scientist	2	1798	3	13	2	22	3	2	2	1
2713	Cody Schroeder	High	Excellent	High	3	3	33	0	Sales	3	Bachelor	Medical	Male	1	Manufacturing Director	1	2501	4	14	0	7	3	1	0	0
2714	Jason Hobbs	High	Outstanding	Very High	8	3	44	0	Human Resources	26	Bachelor	Life Sciences	Male	5	Healthcare Representative	2	2749	2	21	0	9	2	4	1	3
2715	Dana Dunn	High	Excellent	Very High	9	1	30	0	Research & Development	1	Master	Technical Degree	Female	1	Research Scientist	1	2478	1	16	1	10	3	10	1	8
2718	Christine Gomez	Medium	Excellent	Very High	8	2	43	0	Sales	9	Doctor	Technical Degree	Female	1	Research Director	2	1652	1	19	0	6	3	5	1	4
2720	Chris Underwood	High	Excellent	Very High	5	3	35	0	Sales	2	Master	Marketing	Male	3	Manufacturing Director	1	2487	1	13	0	2	1	2	2	2
2721	Jessica Hughes	Medium	Excellent	Medium	7	3	36	1	Research & Development	25	Below College	Life Sciences	Female	4	Sales Executive	1	1972	9	12	1	6	2	1	0	0
2722	Jacob Martinez	Medium	Excellent	High	7	1	33	0	Sales	9	College	Marketing	Male	4	Human Resources	1	2200	2	11	0	10	2	5	1	3
2723	Robert Blackwell	High	Excellent	High	7	1	35	2	Research & Development	10	Below College	Medical	Male	1	Research Scientist	2	2701	1	14	1	1	2	1	0	0
2724	Jennifer White	Medium	Excellent	Very High	3	4	27	0	Sales	8	College	Marketing	Female	3	Research Scientist	2	2285	1	15	1	1	3	1	0	0
2726	Alexander Johnson	High	Outstanding	Very High	9	1	27	0	Sales	24	Bachelor	Life Sciences	Male	4	Healthcare Representative	2	1669	1	20	1	9	1	9	1	7
2727	Matthew Richard	Low	Excellent	High	6	1	30	0	Research & Development	1	Master	Medical	Male	1	Research Scientist	3	2156	1	14	1	12	3	12	3	7
2729	Jennifer Stein	Medium	Excellent	Medium	5	1	34	0	Research & Development	7	College	Technical Degree	Female	1	Research Scientist	2	2035	0	13	1	10	2	9	8	7
2730	Jamie Hayes	Medium	Excellent	Medium	8	4	37	1	Research & Development	17	Bachelor	Life Sciences	Female	3	Sales Executive	2	1941	4	16	0	8	3	1	0	0
2731	Alan Nixon	High	Excellent	Low	4	1	46	0	Research & Development	20	Bachelor	Technical Degree	Male	3	Sales Executive	2	2488	4	14	1	14	2	9	0	8
2732	Kimberly Smith	High	Excellent	Very High	7	3	35	0	Research & Development	8	Master	Medical	Female	3	Research Scientist	2	2602	1	16	1	1	2	1	0	1
2735	Stephanie Robbins	High	Excellent	Medium	5	3	44	0	Research & Development	1	Below College	Medical	Female	3	Research Scientist	2	2214	5	12	2	9	3	4	1	3
2736	Maria Escobar	High	Excellent	High	6	4	35	0	Research & Development	5	Master	Technical Degree	Female	3	Manufacturing Director	3	1878	2	15	2	10	2	4	2	3
2737	Denise Ellis	High	Outstanding		6	4	26	1	Research & Development	4	Master	Life Sciences	Female	3	Sales Executive	2	1164	7	20	1	5	2	2	0	0
2738	Karen Franklin	High	Excellent	Low	8	1	33	0	Sales	29	Master	Life Sciences	Female	1	Human Resources	2	2396	1	14	1	15	2	15	8	12
2739	James Davis	High	Outstanding	Medium	6	1	35	0	Research & Development	15	Bachelor	Medical	Male	3	Manufacturing Director	3	2280	1	20	0	9	3	9	1	8
2740	Allison May	Medium	Excellent	High	8	1	35	2	Human Resources	3	College	Life Sciences	Female	1	Laboratory Technician	3	1645	3	13	0	4	6	2	2	2
2741	Betty Davis	High	Excellent	Very High	5	1	31	0	Sales	10	College	Life Sciences	Female	2	Research Scientist	1	1892	3	12	1	10	3	7	1	7
2742	Todd Dean	High	Excellent	Low	4	1	37	0	Sales	4	Bachelor	Marketing	Male	4	Human Resources	1	2040	1	13	0	7	2	7	0	7
2743	Michael Martinez	High	Excellent	Low	4	1	32	0	Research & Development	21	Bachelor	Other	Male	2	Sales Executive	2	1853	1	11	0	9	2	9	7	8
2744	Jerry Smith	High	Excellent	Very High	4	1	38	0	Research & Development	25	Bachelor	Medical	Male	2	Manufacturing Director	2	1572	1	17	3	10	2	10	9	9
2745	Christina Flynn	High	Excellent	Medium	4	1	50	0	Sales	2	Master	Marketing	Female	4	Research Scientist	1	4563	5	14	3	29	2	27	13	8
2746	Kevin Winters	High	Excellent	Low	7	1	59	0	Research & Development	1	Bachelor	Technical Degree	Male	1	Laboratory Technician	1	3778	7	11	0	28	6	21	7	9
2747	Elizabeth Gray	High	Excellent	High	5	1	36	0	Sales	1	College	Marketing	Female	2	Sales Executive	2	5189	1	14	2	17	3	17	12	8
2748	Dylan Wiggins	High	Excellent	Very High	5	4	55	0	Research & Development	7	Bachelor	Medical	Male	3	Research Scientist	2	2934	2	17	1	21	2	5	0	2
2749	Diana Snyder	High	Excellent	Medium	8	1	36	0	Research & Development	3	Bachelor	Life Sciences	Female	2	Laboratory Technician	1	1519	1	13	0	6	5	6	0	3
2750	Carrie Santos	High	Excellent	Medium	7	1	45	0	Research & Development	1	College	Medical	Female	1	Sales Executive	1	2539	2	12	1	25	5	1	0	0
2751	Maria Juarez	High	Excellent	Medium	7	4	35	0	Human Resources	9	Bachelor	Other	Female	2	Sales Representative	1	2527	4	13	1	5	3	3	1	2
2753	Mr. Andrew Mosley	Medium	Excellent	Low	5	1	59	0	Research & Development	10	Master	Life Sciences	Male	3	Research Scientist	2	2192	7	19	1	20	4	4	1	3
2754	Valerie West	High	Excellent	High	6	4	29	0	Research & Development	28	Master	Life Sciences	Female	1	Sales Representative	3	948	0	11	0	6	3	5	0	4
2755	Kimberly Ramirez	Low	Outstanding	High	5	4	31	2	Research & Development	3	College	Medical	Female	3	Sales Executive	1	1148	1	21	1	1	2	1	1	0
2756	David Harper	Medium	Excellent	Medium	9	1	32	0	Sales	3	Master	Life Sciences	Male	2	Manufacturing Director	3	2178	1	15	1	10	1	10	0	9
2757	Anthony Dean	High	Excellent	Medium	5	3	36	0	Research & Development	2	Bachelor	Life Sciences	Male	2	Sales Representative	2	1329	3	17	0	5	2	1	0	0
2758	Rachel Spencer	High	Excellent	High	7	1	31	0	Research & Development	27	Bachelor	Medical	Female	2	Research Director	2	1787	1	18	0	11	3	11	1	8
2759	Ryan Patton	Very High	Excellent	High	6	1	35	0	Research & Development	2	Master	Medical	Male	2	Healthcare Representative	2	3475	0	14	1	16	2	15	2	8
2760	Michelle Davis	Low	Excellent	Very High	6	2	45	0	Human Resources	14	Bachelor	Human Resources	Female	1	Sales Executive	3	2161	4	13	0	17	3	0	0	0
2761	Jennifer Mcpherson	High	Excellent	Low	8	3	37	0	Research & Development	1	Bachelor	Life Sciences	Female	3	Sales Executive	2	1974	4	17	3	16	3	5	0	2
2762	Daniel Lang	High	Excellent	Medium	8	3	46	0	Research & Development	9	Bachelor	Medical	Male	3	Manager	2	1787	8	15	1	16	0	4	0	2
2763	James Patel	High	Excellent	Very High	8	1	30	0	Sales	18	Bachelor	Life Sciences	Male	4	Human Resources	1	1509	1	18	1	10	2	10	3	0
2764	Tracy Davis MD	High	Excellent	Medium	7	1	35	0	Research & Development	20	Master	Life Sciences	Female	3	Human Resources	2	1894	1	13	0	6	5	6	0	4
2765	Bianca Dixon	High	Excellent	Low	4	3	55	2	Research & Development	2	Bachelor	Life Sciences	Female	2	Laboratory Technician	3	2382	3	12	1	24	4	1	1	0
2766	Timothy Gonzalez	Very High	Excellent	Medium	6	1	38	0	Sales	11	Below College	Marketing	Male	2	Laboratory Technician	1	3691	7	13	2	17	2	13	1	9
2767	Andrew Hebert	High	Excellent	Low	6	4	34	0	Research & Development	8	College	Medical	Male	1	Research Scientist	1	2413	1	14	0	5	1	5	1	3
2768	Evan Price	High	Excellent	Very High	5	1	56	0	Human Resources	2	Below College	Medical	Male	2	Sales Executive	1	2638	4	11	1	37	2	6	0	2
2769	Richard Gray	High	Outstanding	High	8	2	23	0	Research & Development	10	Bachelor	Medical	Male	2	Laboratory Technician	2	2581	3	22	3	3	2	0	0	0
2770	Kayla Smith	Medium	Excellent	Very High	5	3	51	0	Research & Development	29	Master	Life Sciences	Female	5	Manufacturing Director	2	2167	3	17	0	10	2	4	0	3
2771	Keith Smith	Very High	Outstanding	High	6	1	30	0	Sales	8	College	Technical Degree	Male	1	Sales Representative	2	1799	1	21	1	11	2	11	10	8
2773	Mark Copeland	Medium	Excellent	High	9	1	40	0	Research & Development	6	Bachelor	Medical	Male	1	Healthcare Representative	3	2203	1	16	2	22	2	22	11	11
2774	Lacey Bishop	High	Excellent	High	7	1	51	0	Research & Development	8	Master	Life Sciences	Female	5	Sales Representative	2	2135	0	12	1	11	2	10	1	0
2775	Ronald Alvarado	High	Excellent	High	8	1	30	0	Research & Development	9	Bachelor	Life Sciences	Male	1	Manufacturing Director	3	2059	1	12	3	11	0	11	2	7
2776	Bruce Larson	High	Excellent	High	4	1	46	0	Research & Development	12	Below College	Medical	Male	1	Laboratory Technician	1	1473	2	15	1	21	3	10	9	5
2777	Dustin Butler	Medium	Excellent	Medium	6	1	32	0	Sales	15	Bachelor	Marketing	Male	1	Research Scientist	1	3268	1	14	0	12	6	11	5	7
2778	Kristen Taylor	Medium	Outstanding	Low	6	1	54	0	Research & Development	25	Below College	Medical	Female	1	Laboratory Technician	2	2475	9	25	1	16	2	4	0	3
2779	Dennis Strickland	High	Outstanding	Low	7	2	24	0	Sales	6	College	Marketing	Male	2	Research Scientist	2	1946	0	20	3	4	1	3	0	2
2780	Daniel Beltran	Medium	Excellent	Medium	7	2	28	0	Sales	9	Master	Medical	Male	2	Laboratory Technician	2	2093	1	13	0	5	2	5	0	4
2781	Lee Campbell	Very High	Excellent	Very High	9	1	58	0	Research & Development	8	Master	Life Sciences	Male	2	Sales Executive	2	2668	0	14	0	38	2	37	1	8
2782	Linda Grant	Medium	Excellent	Medium	6	4	44	0	Research & Development	23	College	Medical	Female	1	Research Scientist	2	2194	4	16	0	17	3	3	1	2
